"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Phyllobacterium";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus";"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella";"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas";"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax";"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia";"Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Veillonella";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium";"Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Aeromonadaceae_Aeromonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Micrococcus";"Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Chryseobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardioidaceae_Nocardioides";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas";"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Cupriavidus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces";"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia";"Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides";"Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter";"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter";"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium";"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto";"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium";"Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus";"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Nocardiaceae_Gordonia";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter";"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas";"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium";"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium";"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas";"Bacteria_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Staphylococcus";"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio"
"LS.AQUA_X38_1_50.";0,15787606482517;0,23747846927738;0,13833363103633;0,0696054677523728;0,0718203548021463;0,158674858946261;0,0843211719394252;0,0918189352869344;0,262573225409969;0,271137771520076;0,30601536313386;0;0,494390649868957;0;5,1854041047136;0,428014768631058;0,728839445512085;0,189177981601034;0;0;0,65705732449331;0,388001603920817;0;8,40750564596865;0,954492134672462;0,904787191793433;2,66609557535882;0;1,3312146493224;1,41345773125024;0;0;0;8,18555624012774;1,76851192929124;2,395782739116;10,6962142899784;3,27565908554403;0;0;3,36769077747374;2,81926045162129;8,42963831153719;2,31202645922048;1,60622242454032
"LS.AQUA_X38_2_50.";0,0507223020726821;0,287891268558397;0,291564431179278;0,0941175603693176;0;0,534302634905744;6,04377819219234;0,233739254963627;0,242208705810412;0,250188781920501;0,502896680945609;1,06811051061633;0,300256495941024;0;0,478495045193707;0,548909595665504;0,682610299102195;0,250848242794944;7,26869254454808;0;7,56395323417997;0;0;0,958168734966387;0;0,69675162426589;8,39062006752119;0,533442425009962;2,23966211656075;1,4830532238126;0,619734373146545;1,27784850646882;0,664727424984941;0;2,2322352587239;3,14396219198628;4,7794517979383;0;1,07331275977131;10,9051916828458;3,61681555527819;0;0;3,07972217568138;0
"LS.AQUA_X38_3_50.";0,156828332341605;0,410822844228284;6,0473714882492;0;0;0,569994497762183;0,232731283835876;0,763475819510528;0;0,80508651623775;6,80897363296668;0;1,06634405676164;0;0;0,952095960153696;0;0;0;0;0,525813110078173;0;0;2,51461812711148;0;1,1604231050472;3,14744406657524;0,929531818029699;0,978100139573379;1,54871297989317;0;1,89196048159213;1,96864420889943;0;1,53049112974829;10,6931007185165;5,60913647068084;0;2,60743944781289;2,65387524869046;3,36074354396869;2,04222605446071;0;2,94755493826733;3,88083336117308
"LS.AQUA_X33_1_100.";0;0,0497380497078764;0,27039007033134;0;0;0,431646422883278;0,31351844887319;0,95935270223177;0;0;2,88937190923858;0;0,237173135492234;0;7,8528393516361;0;0,558629364160502;0;0;3,35313201359366;0,679143810766859;1,09328111036364;0;1,24020569087658;7,32733469531732;0,93201944604605;0,973639346112905;0,731087533809809;0,77284602661556;3,02169868903732;0;1,29150561075451;0,893198884154786;0;0;9,39492454161691;8,63708971581499;10,2616402146579;3,50762320248368;10,5629320876011;3,02238400014037;1,74274027963975;2,3987878993609;2,99738838182648;3,9322986929155
"LS.AQUA_X33_2_100.";0;0;0,123152928696296;0;0;0,375494362600144;0;0,411917450770754;0;0,865280549638269;0;0;0;0,317109218174506;0;0;0;7,66994271429208;0;0;0;0;0;1,2038527995256;0;7,80696026404415;0;2,21765405440363;8,69481146895676;0,973980993618143;0;0;2,11734574184608;0;0;3,70524300793945;3,63658884039994;2,72163457407789;9,98110355214777;1,59282500866032;3,39681990182069;0;0;0;3,09630574508948
"LS.AQUA_X33_3_100.";0;0;0,11222191273744;0;0,0856368478742959;0,0982500447006978;0;1,04645825053341;0;0,863422343872485;0,133910774417954;0;0,267850266434209;0;0,165006861061122;0;0,357211245788058;0;0;0;0;0,617232929055385;0,28184527004381;2,20869792791603;0;0,365821431667833;2,6556695617681;0;1,30179400613183;0,913808404471194;0;0;0;0;8,37062778964469;1,94445405821989;4,88228569104857;0;2,04815224774913;9,96910500524675;3,1537259554421;0;10,1873101724834;1,53476154784784;1,75504832090193
"LS.AQUA_X36_1_100.";0,152195809253974;0;0,157965378565544;0;0;0;0;0,40490349744631;0;6,21926835471607;0,187699629097672;0;6,50490641335383;0;5,97155681224738;5,9424843114075;6,73252181728345;0;0;0;0;0,802112769115114;0;0;0;0;2,05549278158817;0,636946848419074;6,54118346894042;7,17012418371222;0;1,15726027199354;6,51827173601166;0;0;1,14984900092124;10,1741387100279;0;7,78919712261088;0;1,30630551231166;0;2,86513515325847;3,09018328683944;8,25332981174942
"LS.AQUA_X36_2_100.";0,0607133293909988;0,278445967511348;0,103097470665509;0;0,551493150845587;0;0,176640423682735;0,191597658201439;0;0,107951577658893;0,232745799519098;0;0,131409938083516;0;0,283750820618951;0,178583007096209;0,179234314931462;0,205929903287958;0;0,226323719819715;0;0;0,260606036838327;0,676296804326937;0;0;2,12198790665857;0;7,4756919924762;0,861195119970237;0;0,525980095332409;8,25187625270854;0;1,30000889652253;2,35946454388649;10,3862201712663;2,28525847509944;0,933708304462232;2,01391591855683;1,81256509491231;0;1,83288833898208;2,39664402138387;0
"LS.AQUA_X36_3_100.";0,0240372783110878;0,295039001731435;0,0613904552317015;0,0882762771491072;0,566827813881275;1,70713960884985;0;0;0,120574626681142;0,426359621161471;3,47569968599461;1,99229181519941;3,78939608315926;0,165743676099746;0;0;0;0;0;1,89111503468575;0;2,47856776083555;1,00638752121358;1,99966480104939;1,96504271876239;0;6,07167754128529;0;7,47142440074603;1,99755534839076;1,8900063369855;1,89448172512846;2,87764212552604;8,41199773996602;0,938534253862775;2,49951044347893;9,31100121449359;2,06210861578217;3,82876741249329;4,28935102481866;8,8571063955226;1,35668393918858;8,30163384102126;3,77723091507645;9,17907223138702
"LS.AQUA_X39_1_100.";0;0,755191865625379;0,533199942888404;0,12074951662148;0;0;0;0,158043419964154;0;0,16960885751422;6,13934800417991;0;1,18697756200841;0;0;0,491079641736155;0,492624271989366;0;7,68158273525892;7,00247950700987;0,602731888599383;0;0;6,9758170190472;0;0,503760171796506;6,5616677210349;1,32167163647134;1,38021959576367;0;0;0;0;0;2,78186688596884;3,14431025695822;3,25161224834608;0;0;10,2868615744285;9,7185028027362;0;0;0;0
"LS.AQUA_X39_2_100.";0;0,031725301251285;0,377006119454835;0,174548229103811;0;0,374956706658331;0,20925150718792;0,323261045307409;0;0;0,387685310226867;0;0,156307452628121;0;0;0;0;0;0;0,651247937752161;0,65324462101058;0;0;0;0,612581912060255;1,58775382696445;1,64202741854991;9,36613414101032;1,37317637153479;1,45658346855028;0;0;0,648182769296434;0;0;3,57354860609408;8,48565861215015;0;0;3,73920172846891;2,97178549701993;0;1,42636937597958;2,19949360411324;0
"LS.AQUA_X39_3_100.";0;0,129143680145469;1,12175768650723;0,282346260818918;0;0,519360018261389;0,40393555279084;1,59269982309494;0,107279828365554;0,21101223612574;0;0;0,135151321836272;0,147825668790069;0,516516513292123;0,338575366257536;0,184216723266398;0;0;0;0,946561289684693;0,850509261968916;0,267565094669132;7,69342183862263;0,54401942741654;8,08559568097146;1,30080477818599;8,50846965532318;3,59181066113694;1,33897567968416;0,536163411570663;0;1,58935491078714;0;10,9404983753953;4,3997123703681;4,24648680800536;1,95510152415013;1,99656083912178;3,99860177265392;9,88173843580804;0;1,30992409295706;2,68922727595207;0
