"from"	"to"	"strength"
"169"	"Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto"	20,4811573322582
"170"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces"	-20,3200324736781
"171"	"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium"	"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas"	-2,06832061597351
"172"	"Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus"	"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium"	14,7474200314275
"173"	"FM"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus"	-34,4371225535317
"174"	"additive"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus"	-205,106951051145
"175"	"tissue"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus"	-118,700445684632
"176"	"FO"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus"	-38,2355974743879
"177"	"Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus"	-13,1419101640794
"178"	"FM"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter"	-29,3336363426489
"179"	"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter"	-226,300874962343
"180"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Phyllobacterium"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus"	-21,8992603062491
"181"	"tissue"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus"	12,2408911455779
"182"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus"	24,2083657266475
"183"	"FO"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus"	15,8380486676061
"184"	"FM"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus"	31,4416226381892
"185"	"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus"	29,0589595626529
"186"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Micrococcus"	32,8338673139052
"187"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Micrococcus"	"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter"	-5,51451338805646
"188"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter"	44,0080489731305
"189"	"Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium"	0,365984435627809
"190"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces"	"Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus"	0,54763965427928
"191"	"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus"	17,307246042988
"192"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus"	30,3029143319011
"193"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium"	-32,2743146248667
"194"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Phyllobacterium"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto"	-48,9770450828495
"195"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Clostridium_XlVa"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium"	-14,9912724739572
"196"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium"	-65,2568906338485
"197"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium"	2,74859799708162
"198"	"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella"	"Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus"	-3,90546254368331
"199"	"additive"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Geobacillus"	62,4407867174317
"200"	"Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus"	-17,4475107584458
"201"	"Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium"	247,972595697405
"202"	"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium"	293,330256143576
"203"	"Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium"	5,32173678401102
"204"	"Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus"	"Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus"	0,526864260011735
"205"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter"	-17,2591911287062
"206"	"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella"	"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio"	40,5180014185519
"207"	"additive"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia"	78,518142234021
"208"	"FM"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia"	12,9228241112136
"209"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Cupriavidus"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia"	-31,0125873803005
"210"	"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia"	28,072748057884
"211"	"FO"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia"	77,4590365213031
"212"	"tissue"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Rothia"	45,8148055671405
"213"	"Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides"	"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas"	-49,0952026908151
"214"	"additive"	"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas"	21,7147092374309
"215"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Actinomycetaceae_Actinomyces"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia"	-4,39188471247104
"216"	"Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus"	"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Brevundimonas"	31,14199274356
"217"	"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium"	-42,0930630902152
"218"	"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Aliivibrio"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium"	-54,6263669777416
"219"	"Bacteria_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Phenylobacterium"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium"	6,65508710669968
"220"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium"	74,148774948005
"221"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Brevibacteriaceae_Brevibacterium"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto"	13,1098149202717
"222"	"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto"	35,1862171331967
"223"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_sensu_stricto"	11,8577307794434
"224"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Micrococcus"	"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas"	-66,6192673603534
"225"	"FM"	"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas"	41,3314753358082
"226"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Acidovorax"	"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas"	-53,3350219322049
"227"	"FO"	"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas"	31,8297663774864
"228"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Micrococcaceae_Arthrobacter"	"Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas"	-14,0235036410958
"229"	"Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alishewanella"	"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium"	4,73982198712292
"230"	"tissue"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	32,2403943978346
"231"	"additive"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	55,1603894959935
"232"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	5,59574380262833
"233"	"FO"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	-2,58583559493781
"234"	"Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	10,916660835465
"235"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Phyllobacterium"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	2,16651572092107
"236"	"Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Aeromonadaceae_Aeromonas"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	43,5136218567246
"237"	"Bacteria_Proteobacteria_Gammaproteobacteria_Pasteurellales_Pasteurellaceae_Actinobacillus"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	3,20774459846311
"238"	"FM"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	29,1531748059418
"239"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Massilia"	"Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia"	32,4344988228191
"240"	"Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingomonas"	"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus"	6,47071852293232
"241"	"additive"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium"	-286,504500321934
"242"	"tissue"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium"	-115,114502298467
"243"	"FM"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium"	-121,512607545523
"244"	"FO"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium"	-311,49913344254
"245"	"Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Cupriavidus"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium"	-2,3091987169181
"246"	"Bacteria_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Vibrio"	"Bacteria_Actinobacteria_Actinobacteria_Actinomycetales_Corynebacteriaceae_Corynebacterium"	28,4219960923863
